"tract","Name","Household_Income_rP_gP_p50"
36081046000,"Queens County, NY",39090
36061026500,"Hudson Heights, New York, NY",39050
36005020400,"Bronx County, NY",39026
36081011400,"Queens County, NY",39022
36061025100,"Upper Manhattan, New York, NY",39021
36047152200,"Kings County, NY",39009
36047098400,"Kings County, NY",39008
36005015300,"Bronx County, NY",38974
36047117202,"Kings County, NY",38973
36047078000,"Kings County, NY",38966
36047099800,"Kings County, NY",38959
36081020600,"Queens County, NY",38950
36061005000,"Gramercy Park, New York, NY",38935
36047096600,"Kings County, NY",38890
36047044700,"Kings County, NY",38889
36005042100,"Bronx County, NY",38863
36061002602,"Alphabet City, New York, NY",38846
36047095800,"Kings County, NY",38833
36103146002,"Bay Shore, NY",38831
36059406702,"Hempstead, NY",38812
36081034700,"Queens County, NY",38811
36005026500,"Bronx County, NY",38769
36047096200,"Kings County, NY",38765
36047014100,"Kings County, NY",38740
36047118800,"Kings County, NY",38702
36047047200,"Kings County, NY",38701
36059414201,"Freeport, NY",38671
36047022000,"Kings County, NY",38638
36081044400,"Queens County, NY",38629
36061018300,"Upper West Side, New York, NY",38575
36047114201,"Kings County, NY",38573
36061002201,"Lower Manhattan, New York, NY",38568
36103122801,"Deer Park, NY",38566
36061017700,"Upper West Side, New York, NY",38551
36047077400,"Kings County, NY",38542
36061009500,"Midtown, New York, NY",38484
36047078600,"Kings County, NY",38463
36047013500,"Kings County, NY",38461
36103145702,"Brentwood, NY",38452
36061025300,"Upper Manhattan, New York, NY",38416
36061001002,"Lower Manhattan, New York, NY",38400
36081063000,"Queens County, NY",38394
36047076400,"Kings County, NY",38394
36103145703,"Central Islip, NY",38393
36061027700,"Upper Manhattan, New York, NY",38363
36061028700,"Fort George, New York, NY",38348
36005007400,"Bronx County, NY",38341
36047023600,"Kings County, NY",38335
36061007600,"Midtown, New York, NY",38297
36047024100,"Kings County, NY",38217
36047053900,"Kings County, NY",38212
36103146001,"Brentwood, NY",38193
36005022200,"Bronx County, NY",38178
36047014500,"Kings County, NY",38144
36061027900,"Fort George, New York, NY",38087
36005021200,"Bronx County, NY",38072
36061017900,"Upper West Side, New York, NY",38049
36081035700,"Queens County, NY",38049
36061015200,"Upper East Side, New York, NY",38042
36005023000,"Bronx County, NY",38029
36005041500,"Bronx County, NY",38013
36005038900,"Bronx County, NY",38010
36047073200,"Kings County, NY",38006
36005032400,"Bronx County, NY",37978
36059407402,"Uniondale, NY",37969
36005034200,"Bronx County, NY",37959
36081037500,"Queens County, NY",37914
36047102000,"Kings County, NY",37913
36103146105,"Brentwood, NY",37894
36103146106,"Brentwood, NY",37880
36081061200,"Queens County, NY",37872
36081016300,"Queens County, NY",37860
36005007800,"Bronx County, NY",37847
36081056800,"Queens County, NY",37808
36081053800,"Queens County, NY",37765
36047072600,"Kings County, NY",37750
36047084800,"Kings County, NY",37746
36005040701,"Bronx County, NY",37684
36081100801,"Queens County, NY",37664
36059407802,"East Meadow, NY",37650
36005021601,"Bronx County, NY",37643
36047012902,"Kings County, NY",37636
36005038800,"Bronx County, NY",37615
36061015601,"Upper East Side, New York, NY",37613
36081068000,"Queens County, NY",37586
36061020500,"Upper Manhattan, New York, NY",37580
36005008400,"Bronx County, NY",37575
36047033500,"Kings County, NY",37487
36047112000,"Kings County, NY",37477
36061008603,"Midtown, New York, NY",37459
36047016300,"Kings County, NY",37449
36119000600,"Getty Square, Yonkers, NY",37418
36005042200,"Bronx County, NY",37407
36005000200,"Bronx County, NY",37399
36047023000,"Kings County, NY",37355
36005020200,"Bronx County, NY",37352
36047117000,"Kings County, NY",37347
36081050202,"Queens County, NY",37319
36005021602,"Bronx County, NY",37303
36119003500,"North Side, Mount Vernon, NY",37286
36047057200,"Kings County, NY",37280
36081040700,"Queens County, NY",37279
36059406801,"Hempstead, NY",37269
36005012300,"Bronx County, NY",37267
36005034000,"Bronx County, NY",37212
36047073000,"Kings County, NY",37200
36005032800,"Bronx County, NY",37199
36047006900,"Kings County, NY",37198
36061002400,"Lower Manhattan, New York, NY",37192
36047039300,"Kings County, NY",37189
36103122403,"Wheatley Heights, NY",37160
36047050500,"Kings County, NY",37154
36005040800,"Bronx County, NY",37141
36081060000,"Queens County, NY",37140
36081018800,"Queens County, NY",37118
36047083800,"Kings County, NY",37110
36081017000,"Queens County, NY",37073
36047078400,"Kings County, NY",37066
36005008700,"Bronx County, NY",36971
36005044800,"Bronx County, NY",36963
36047086600,"Kings County, NY",36960
36005044400,"Bronx County, NY",36957
36081040500,"Queens County, NY",36956
36059411100,"Inwood, NY",36917
36081005500,"Queens County, NY",36892
36059407401,"Uniondale, NY",36883
36005040600,"Bronx County, NY",36861
36119006300,"New Rochelle, NY",36850
36005041100,"Bronx County, NY",36847
36005023100,"Bronx County, NY",36845
36005042600,"Bronx County, NY",36835
36047044100,"Kings County, NY",36831
36081056500,"Queens County, NY",36810
36047095000,"Kings County, NY",36806
36047105801,"Kings County, NY",36789
36081019900,"Queens County, NY",36778
36047117400,"Kings County, NY",36774
36047001300,"Kings County, NY",36765
36047100400,"Kings County, NY",36764
36005044200,"Bronx County, NY",36728
36047105804,"Kings County, NY",36679
36047082800,"Kings County, NY",36665
36047077600,"Kings County, NY",36657
36081044601,"Queens County, NY",36656
36059407201,"Hempstead, NY",36642
36081079200,"Queens County, NY",36607
36061024100,"Upper Manhattan, New York, NY",36595
36047042500,"Kings County, NY",36564
36103146203,"Central Islip, NY",36558
36081081800,"Queens County, NY",36553
36081024000,"Queens County, NY",36551
36047072800,"Kings County, NY",36538
36047109800,"Kings County, NY",36536
36059407203,"Hempstead, NY",36511
36005043400,"Bronx County, NY",36491
36061024700,"Upper Manhattan, New York, NY",36480
36081014201,"Queens County, NY",36479
36047013100,"Kings County, NY",36415
36005023600,"Bronx County, NY",36415
36061015100,"Lincoln Square, New York, NY",36409
36047047600,"Kings County, NY",36405
36047087800,"Kings County, NY",36394
36047102800,"Kings County, NY",36390
36005026701,"Bronx County, NY",36370
36005040302,"Bronx County, NY",36353
36081060800,"Queens County, NY",36343
36005022403,"Bronx County, NY",36327
34003015200,"Englewood, NJ",36316
36081036500,"Queens County, NY",36315
36081058000,"Queens County, NY",36306
36005005002,"Bronx County, NY",36305
36059406701,"Hempstead, NY",36299
36005020601,"Bronx County, NY",36294
36119004100,"Oakwood Heights, Mount Vernon, NY",36290
36005040303,"Bronx County, NY",36289
36005034400,"Bronx County, NY",36166
36005026100,"Bronx County, NY",36159
36047041500,"Kings County, NY",36158
36047078800,"Kings County, NY",36143
36047101000,"Kings County, NY",36108
36005001600,"Bronx County, NY",36094
36059414202,"Freeport, NY",36047
36081058200,"Queens County, NY",36046
36119000500,"Getty Square, Yonkers, NY",36041
36005005902,"Bronx County, NY",36035
36081059000,"Queens County, NY",35979
36119000101,"Ludlow, Yonkers, NY",35965
36005022000,"Bronx County, NY",35957
36081018000,"Queens County, NY",35931
36119001303,"Park Hill, Yonkers, NY",35903
36047072200,"Kings County, NY",35894
36005042400,"Bronx County, NY",35866
36081099802,"Queens County, NY",35862
36081040300,"Queens County, NY",35848
36047049300,"Kings County, NY",35831
36047052700,"Kings County, NY",35814
36047093000,"Kings County, NY",35805
36047085400,"Kings County, NY",35751
36005007200,"Bronx County, NY",35743
36047051300,"Kings County, NY",35729
36081052400,"Queens County, NY",35722
36005039400,"Bronx County, NY",35719
36005039902,"Bronx County, NY",35698
36047085000,"Kings County, NY",35683
36059406802,"Hempstead, NY",35678
36061011203,"Midtown, New York, NY",35673
36081061800,"Queens County, NY",35672
36047020700,"Kings County, NY",35662
36061029100,"Inwood, New York, NY",35639
36005046202,"Bronx County, NY",35633
36081094202,"Queens County, NY",35621
36005036300,"Bronx County, NY",35621
36047098800,"Kings County, NY",35605
36005040702,"Bronx County, NY",35594
36047097400,"Kings County, NY",35584
36047018100,"Kings County, NY",35559
36005027300,"Bronx County, NY",35549
36081039800,"Queens County, NY",35549
36005003100,"Bronx County, NY",35547
36081095400,"Queens County, NY",35547
36103123201,"Farmingdale, NY",35522
36047018300,"Kings County, NY",35518
36081044602,"Queens County, NY",35512
36005030200,"Bronx County, NY",35509
36005002702,"Bronx County, NY",35507
36005023703,"Bronx County, NY",35453
36047083200,"Kings County, NY",35449
36047021500,"Kings County, NY",35448
36061029300,"Upper Manhattan, New York, NY",35435
36005040501,"Bronx County, NY",35431
36047034500,"Kings County, NY",35427
36119003000,"South Side, Mount Vernon, NY",35401
36081000100,"Queens County, NY",35392
36061029500,"Inwood, New York, NY",35383
36005026702,"Bronx County, NY",35363
36081064600,"Queens County, NY",35362
36047033100,"Kings County, NY",35325
36047047400,"Kings County, NY",35322
36081004300,"Queens County, NY",35309
36059407204,"Hempstead, NY",35300
36047117201,"Kings County, NY",35288
36059414100,"Freeport, NY",35282
36047087401,"Kings County, NY",35277
36005024502,"Bronx County, NY",35269
36081037100,"Queens County, NY",35251
36081053200,"Queens County, NY",35245
36061028500,"Fort George, New York, NY",35244
36047083000,"Kings County, NY",35225
36047082600,"Kings County, NY",35213
36059407102,"Hempstead, NY",35212
36047081600,"Kings County, NY",35204
36061018500,"Upper West Side, New York, NY",35188
36005000400,"Bronx County, NY",35153
36047073400,"Kings County, NY",35133
36047018700,"Kings County, NY",35130
36005039100,"Bronx County, NY",35123
36005022102,"Bronx County, NY",35121
36047023200,"Kings County, NY",35114
36005046201,"Bronx County, NY",35078
36081026600,"Queens County, NY",35071
36005043100,"Bronx County, NY",35062
36005009000,"Bronx County, NY",35055
36081003900,"Queens County, NY",35042
36005048400,"Bronx County, NY",35025
36047080400,"Kings County, NY",35014
36005037800,"Bronx County, NY",35012
36103145603,"Brentwood, NY",35009
36047086200,"Kings County, NY",35004
36047039500,"Kings County, NY",34992
36005022702,"Bronx County, NY",34978
36047052300,"Kings County, NY",34974
36047043700,"Kings County, NY",34971
36047092200,"Kings County, NY",34956
36081044301,"Queens County, NY",34896
36047021900,"Kings County, NY",34890
36047079400,"Kings County, NY",34874
36005019500,"Bronx County, NY",34870
36047117602,"Kings County, NY",34862
36081026400,"Queens County, NY",34822
36047019700,"Kings County, NY",34820
36061025900,"Harlem, New York, NY",34819
36047094402,"Kings County, NY",34814
36005038500,"Bronx County, NY",34797
36047077000,"Kings County, NY",34749
36081059400,"Queens County, NY",34743
36081035300,"Queens County, NY",34729
36047023500,"Kings County, NY",34697
36047073600,"Kings County, NY",34690
36081052800,"Queens County, NY",34681
36005040400,"Bronx County, NY",34676
36005033202,"Bronx County, NY",34675
36047001100,"Kings County, NY",34672
36005012701,"Bronx County, NY",34663
36005005400,"Bronx County, NY",34660
36047083400,"Kings County, NY",34636
36061019300,"Upper West Side, New York, NY",34631
36005035600,"Bronx County, NY",34630
36005021002,"Bronx County, NY",34611
36005004400,"Bronx County, NY",34605
36005038600,"Bronx County, NY",34603
36047098600,"Kings County, NY",34601
36047086800,"Kings County, NY",34596
36061024500,"Upper Manhattan, New York, NY",34586
36047087200,"Kings County, NY",34569
36081017800,"Queens County, NY",34564
36059407301,"Uniondale, NY",34563
36047025700,"Kings County, NY",34560
36047085600,"Kings County, NY",34556
36081063200,"Queens County, NY",34550
36005039200,"Bronx County, NY",34545
36081030600,"Queens County, NY",34532
36047032900,"Kings County, NY",34530
36047052500,"Kings County, NY",34500
36047116600,"Kings County, NY",34499
36005041800,"Bronx County, NY",34480
36061020701,"Upper Manhattan, New York, NY",34479
36047084000,"Kings County, NY",34473
36047030500,"Kings County, NY",34469
36081032800,"Queens County, NY",34441
36047115800,"Kings County, NY",34435
36081065000,"Queens County, NY",34429
36081017200,"Queens County, NY",34424
36005022101,"Bronx County, NY",34403
36061011201,"Midtown, New York, NY",34368
36081060600,"Queens County, NY",34358
36059304203,"Westbury, NY",34343
36061022301,"Harlem, New York, NY",34341
36047050900,"Kings County, NY",34338
36047082000,"Kings County, NY",34331
36047031702,"Kings County, NY",34326
36061030900,"West Bronx, New York, NY",34306
36005037000,"Bronx County, NY",34295
36047051001,"Kings County, NY",34248
36005046000,"Bronx County, NY",34240
36119004000,"North Side, Mount Vernon, NY",34230
36005037200,"Bronx County, NY",34228
36061026300,"Upper Manhattan, New York, NY",34212
36119001101,"Nodine Hill, Yonkers, NY",34190
36047051200,"Kings County, NY",34189
36047088400,"Kings County, NY",34149
36119006400,"New Rochelle, NY",34142
36005016500,"Bronx County, NY",34138
36059414400,"Freeport, NY",34134
36005039800,"Bronx County, NY",34098
36081087100,"Queens County, NY",34072
36061022500,"Harlem, New York, NY",34071
36047051400,"Kings County, NY",34064
36081059600,"Queens County, NY",34050
36047038200,"Kings County, NY",34049
36047019500,"Kings County, NY",34021
36005013300,"Bronx County, NY",34019
36005039600,"Bronx County, NY",34004
36059407502,"Uniondale, NY",33983
36047041900,"Kings County, NY",33980
36119002600,"South Side, Mount Vernon, NY",33971
36005007500,"Bronx County, NY",33969
36047054500,"Kings County, NY",33961
36047033300,"Kings County, NY",33936
36047012700,"Kings County, NY",33925
36047116400,"Kings County, NY",33902
36005006800,"Bronx County, NY",33896
36081061400,"Queens County, NY",33891
36005023501,"Bronx County, NY",33890
36061029900,"Inwood, New York, NY",33879
36005023302,"Bronx County, NY",33856
36119000702,"Northwest Yonkers, Yonkers, NY",33827
36005024000,"Bronx County, NY",33819
36081023800,"Queens County, NY",33819
36047033700,"Kings County, NY",33816
36047032600,"Kings County, NY",33810
36081036100,"Queens County, NY",33790
36081035800,"Queens County, NY",33762
36047000501,"Kings County, NY",33750
36005006300,"Bronx County, NY",33750
36005018500,"Bronx County, NY",33725
36005036400,"Bronx County, NY",33703
36081053601,"Queens County, NY",33693
36081062600,"Queens County, NY",33683
36081028400,"Queens County, NY",33679
36047040500,"Kings County, NY",33662
36047042900,"Kings County, NY",33648
36081038400,"Queens County, NY",33640
36047092800,"Kings County, NY",33636
36059304204,"Westbury, NY",33625
36005020501,"Bronx County, NY",33622
36103146202,"Central Islip, NY",33604
36081037300,"Queens County, NY",33598
36047120800,"Kings County, NY",33575
36047103400,"Kings County, NY",33574
36005003500,"Bronx County, NY",33557
36081036800,"Queens County, NY",33546
36047089800,"Kings County, NY",33535
36005039000,"Bronx County, NY",33531
36081101001,"Queens County, NY",33529
36081033401,"Queens County, NY",33524
36047028900,"Kings County, NY",33519
36047114600,"Kings County, NY",33515
36005021001,"Bronx County, NY",33508
36005009300,"Bronx County, NY",33500
36047042300,"Kings County, NY",33498
36005036502,"Bronx County, NY",33494
36047114400,"Kings County, NY",33481
36081018200,"Queens County, NY",33476
36047079000,"Kings County, NY",33470
36005033800,"Bronx County, NY",33454
36047119600,"Kings County, NY",33433
36005005200,"Bronx County, NY",33398
36005022901,"Bronx County, NY",33393
36081019800,"Queens County, NY",33349
36061026900,"Fort George, New York, NY",33342
36005022300,"Bronx County, NY",33328
36081028200,"Queens County, NY",33310
36047120000,"Kings County, NY",33279
36005038700,"Bronx County, NY",33278
36047087000,"Kings County, NY",33277
36119003400,"South Side, Mount Vernon, NY",33249
36047003700,"Kings County, NY",33234
36061019200,"East Harlem, New York, NY",33221
36081036700,"Queens County, NY",33196
36081081400,"Queens County, NY",33182
36059406202,"West Hempstead, NY",33171
36047051602,"Kings County, NY",33156
36081079000,"Queens County, NY",33126
36061002601,"Alphabet City, New York, NY",33123
36059407501,"Uniondale, NY",33116
36005040502,"Bronx County, NY",33088
36061012900,"Hell's Kitchen, New York, NY",33074
36047078200,"Kings County, NY",33067
36005008500,"Bronx County, NY",33043
36081050800,"Queens County, NY",33042
36081018402,"Queens County, NY",33026
36059407101,"Hempstead, NY",33014
36061017200,"East Harlem, New York, NY",33013
36047080600,"Kings County, NY",33010
36047084600,"Kings County, NY",33006
36081017600,"Queens County, NY",33005
36047111000,"Kings County, NY",32991
36081052600,"Queens County, NY",32987
36005039901,"Bronx County, NY",32982
36119000402,"Getty Square, Yonkers, NY",32982
36081053000,"Queens County, NY",32962
36005036700,"Bronx County, NY",32958
36005038000,"Bronx County, NY",32943
36005012500,"Bronx County, NY",32942
36081050400,"Queens County, NY",32937
36047094401,"Kings County, NY",32930
36081051000,"Queens County, NY",32926
36081099801,"Queens County, NY",32924
36005034800,"Bronx County, NY",32910
36081051200,"Queens County, NY",32907
36081069400,"Queens County, NY",32891
36061018900,"Upper West Side, New York, NY",32890
36103122502,"West Babylon, NY",32860
36081028000,"Queens County, NY",32785
36047083600,"Kings County, NY",32784
36061017000,"East Harlem, New York, NY",32754
36005038200,"Bronx County, NY",32752
36005022701,"Bronx County, NY",32746
36081040100,"Queens County, NY",32745
36047092400,"Kings County, NY",32739
36047119400,"Kings County, NY",32717
36047093600,"Kings County, NY",32716
36061022900,"Harlem, New York, NY",32685
36005025700,"Bronx County, NY",32669
36081017400,"Queens County, NY",32658
36005018101,"Bronx County, NY",32648
36081050600,"Queens County, NY",32623
36081096400,"Queens County, NY",32617
36119000103,"Ludlow, Yonkers, NY",32617
36081033000,"Queens County, NY",32613
36047076600,"Kings County, NY",32610
36047114202,"Kings County, NY",32601
36047043100,"Kings County, NY",32601
36005002800,"Bronx County, NY",32596
36059406900,"Hempstead, NY",32565
36081036300,"Queens County, NY",32560
36061013500,"Hell's Kitchen, New York, NY",32545
36061017401,"East Harlem, New York, NY",32544
36047019900,"Kings County, NY",32528
36005043000,"Bronx County, NY",32528
36047052900,"Kings County, NY",32527
36005019700,"Bronx County, NY",32458
36005003900,"Bronx County, NY",32456
36005022500,"Bronx County, NY",32440
36005003800,"Bronx County, NY",32439
36005011502,"Bronx County, NY",32436
36081045500,"Queens County, NY",32395
36047044900,"Kings County, NY",32383
36061016200,"Upper Manhattan, New York, NY",32381
36005040100,"Bronx County, NY",32381
36005036901,"Bronx County, NY",32372
36047035700,"Kings County, NY",32370
36061015602,"Upper Manhattan, New York, NY",32348
36047090000,"Kings County, NY",32341
36061019800,"East Harlem, New York, NY",32337
36047086400,"Kings County, NY",32336
36047081000,"Kings County, NY",32332
36103123202,"Amityville, NY",32328
36047031701,"Kings County, NY",32307
36047032700,"Kings County, NY",32285
36005017300,"Bronx County, NY",32281
36061011401,"Lenox Hill, New York, NY",32273
36047051601,"Kings County, NY",32273
36047087600,"Kings County, NY",32265
36005022902,"Bronx County, NY",32257
36047112600,"Kings County, NY",32256
36081051600,"Queens County, NY",32246
36047040300,"Kings County, NY",32241
36005013100,"Bronx County, NY",32237
36081054000,"Queens County, NY",32226
36047091800,"Kings County, NY",32216
36081062200,"Queens County, NY",32214
36047080000,"Kings County, NY",32213
36005007900,"Bronx County, NY",32208
36047034100,"Kings County, NY",32202
36081019000,"Queens County, NY",32185
36047093800,"Kings County, NY",32184
36047054900,"Kings County, NY",32167
36059413900,"Roosevelt, NY",32160
36047088800,"Kings County, NY",32157
36047050801,"Kings County, NY",32148
36047094600,"Kings County, NY",32139
36061021900,"Harlem, New York, NY",32136
36081069000,"Queens County, NY",32109
36047019300,"Kings County, NY",32103
36081026200,"Queens County, NY",32089
36061023300,"Harlem, New York, NY",32082
36081039400,"Queens County, NY",32081
36047089600,"Kings County, NY",32079
36005020900,"Bronx County, NY",32078
36005021800,"Bronx County, NY",32077
36047033000,"Kings County, NY",32074
36081032000,"Queens County, NY",32065
36047007100,"Kings County, NY",32056
36081040000,"Queens County, NY",32053
36047119200,"Kings County, NY",32034
36005023301,"Bronx County, NY",32028
36047043500,"Kings County, NY",32022
36005005001,"Bronx County, NY",32002
36005036800,"Bronx County, NY",31992
36047112400,"Kings County, NY",31974
36047079601,"Kings County, NY",31947
36081042400,"Queens County, NY",31914
36047101600,"Kings County, NY",31909
36047086000,"Kings County, NY",31874
36047092000,"Kings County, NY",31865
36005011700,"Bronx County, NY",31860
36047024300,"Kings County, NY",31859
36047082400,"Kings County, NY",31855
36081015200,"Queens County, NY",31844
36061011202,"Midtown, New York, NY",31842
36047003900,"Kings County, NY",31840
36081061000,"Queens County, NY",31839
36005004300,"Bronx County, NY",31823
36005024100,"Bronx County, NY",31815
36081035200,"Queens County, NY",31802
36047080200,"Kings County, NY",31799
36047032500,"Kings County, NY",31769
36047041700,"Kings County, NY",31752
36005014400,"Bronx County, NY",31751
36081051800,"Queens County, NY",31742
36047038300,"Kings County, NY",31738
36005017702,"Bronx County, NY",31716
36047023100,"Kings County, NY",31698
36047024700,"Kings County, NY",31685
36061024900,"Upper Manhattan, New York, NY",31668
36005008600,"Bronx County, NY",31667
36081059800,"Queens County, NY",31656
36061017800,"East Harlem, New York, NY",31655
36005037300,"Bronx County, NY",31651
36005035800,"Bronx County, NY",31646
36047081800,"Kings County, NY",31641
36047036900,"Kings County, NY",31631
36081037600,"Queens County, NY",31629
36005006400,"Bronx County, NY",31592
36047088200,"Kings County, NY",31527
36005035900,"Bronx County, NY",31494
36047041300,"Kings County, NY",31490
36047050804,"Kings County, NY",31488
36047042700,"Kings County, NY",31461
36005036501,"Bronx County, NY",31436
36081050000,"Queens County, NY",31420
36047040900,"Kings County, NY",31395
36005025300,"Bronx County, NY",31388
36005019900,"Bronx County, NY",31356
36061020600,"East Harlem, New York, NY",31350
36081040400,"Queens County, NY",31347
36005015100,"Bronx County, NY",31258
36047029700,"Kings County, NY",31257
36061020901,"Harlem, New York, NY",31255
36081033402,"Queens County, NY",31250
36047035500,"Kings County, NY",31222
36047079801,"Kings County, NY",31216
36047079200,"Kings County, NY",31196
36047090200,"Kings County, NY",31195
36005028300,"Bronx County, NY",31193
36047031900,"Kings County, NY",31183
36047093400,"Kings County, NY",31152
36061002000,"Lower Manhattan, New York, NY",31151
36047082200,"Kings County, NY",31111
36047085800,"Kings County, NY",31109
36081062000,"Queens County, NY",31100
36005012101,"Bronx County, NY",31092
36047051002,"Kings County, NY",31085
34003015300,"Englewood, NJ",31052
36005037100,"Bronx County, NY",31043
36047035100,"Kings County, NY",31036
36047035300,"Kings County, NY",31035
36005026300,"Bronx County, NY",31029
36081019400,"Queens County, NY",31014
36005004200,"Bronx County, NY",30979
36119003100,"South Side, Mount Vernon, NY",30962
36047030100,"Kings County, NY",30959
36005038301,"Bronx County, NY",30951
36005008300,"Bronx County, NY",30949
36061023501,"Harlem, New York, NY",30934
36005023704,"Bronx County, NY",30926
36081043400,"Queens County, NY",30919
36047035900,"Kings County, NY",30862
36005026900,"Bronx County, NY",30856
36047036501,"Kings County, NY",30820
36081018401,"Queens County, NY",30803
36005025100,"Bronx County, NY",30801
36047054700,"Kings County, NY",30800
36081043200,"Queens County, NY",30790
36047027100,"Kings County, NY",30787
36061023600,"Harlem, New York, NY",30760
36047088600,"Kings County, NY",30743
36005037504,"Bronx County, NY",30730
36047050803,"Kings County, NY",30727
36047089000,"Kings County, NY",30724
36047040100,"Kings County, NY",30711
36081050201,"Queens County, NY",30706
36047055100,"Kings County, NY",30701
36081019600,"Queens County, NY",30692
36005038100,"Bronx County, NY",30669
36081019200,"Queens County, NY",30663
36081029400,"Queens County, NY",30660
36005024700,"Bronx County, NY",30639
36103123301,"Amityville, NY",30622
36047089400,"Kings County, NY",30618
36005037600,"Bronx County, NY",30614
36103123302,"Amityville, NY",30604
36047032100,"Kings County, NY",30570
36081027200,"Queens County, NY",30553
36005023502,"Bronx County, NY",30530
36005040304,"Bronx County, NY",30506
36005020502,"Bronx County, NY",30477
36005019300,"Bronx County, NY",30454
36059407000,"Hempstead, NY",30413
36081027000,"Queens County, NY",30399
36005015500,"Bronx County, NY",30368
36005007100,"Bronx County, NY",30332
36081008100,"Queens County, NY",30311
36119000401,"Getty Square, Yonkers, NY",30306
36047053700,"Kings County, NY",30296
36047112200,"Kings County, NY",30278
36059414002,"Roosevelt, NY",30228
36047081400,"Kings County, NY",30216
36119002900,"South Side, Mount Vernon, NY",30205
36047110600,"Kings County, NY",30198
36081027400,"Queens County, NY",30135
36081094201,"Queens County, NY",30115
36047018501,"Kings County, NY",30109
36047021300,"Kings County, NY",30107
36005017701,"Bronx County, NY",30043
36047029500,"Kings County, NY",30007
36005037400,"Bronx County, NY",29979
36005018102,"Bronx County, NY",29965
36081103201,"Queens County, NY",29962
36047116000,"Kings County, NY",29957
36005045800,"Bronx County, NY",29950
36119003300,"South Side, Mount Vernon, NY",29931
36047022900,"Kings County, NY",29902
36047034000,"Kings County, NY",29883
36081036600,"Queens County, NY",29878
36047111600,"Kings County, NY",29868
36047113000,"Kings County, NY",29863
36005036100,"Bronx County, NY",29862
36081068200,"Queens County, NY",29844
36047003500,"Kings County, NY",29841
36081037900,"Queens County, NY",29807
36059414001,"Roosevelt, NY",29779
36005018301,"Bronx County, NY",29773
36005021502,"Bronx County, NY",29752
36005006500,"Bronx County, NY",29747
36005002000,"Bronx County, NY",29744
36005038302,"Bronx County, NY",29694
36005007300,"Bronx County, NY",29688
36061023700,"Harlem, New York, NY",29680
36047115200,"Kings County, NY",29673
36047089200,"Kings County, NY",29663
36005033600,"Bronx County, NY",29639
36119002700,"South Side, Mount Vernon, NY",29616
36081020200,"Queens County, NY",29612
36047107800,"Kings County, NY",29611
36047042100,"Kings County, NY",29574
36061024200,"East Harlem, New York, NY",29573
36047123700,"Kings County, NY",29567
36081078800,"Queens County, NY",29550
36081041400,"Queens County, NY",29548
36047025100,"Kings County, NY",29543
36005037900,"Bronx County, NY",29542
36005008900,"Bronx County, NY",29518
36005006100,"Bronx County, NY",29502
36047028700,"Kings County, NY",29500
36061012500,"Midtown, New York, NY",29442
36047088000,"Kings County, NY",29432
36005004100,"Bronx County, NY",29430
36081052200,"Queens County, NY",29430
36081059200,"Queens County, NY",29425
36047053100,"Kings County, NY",29422
36081018600,"Queens County, NY",29417
36047091200,"Kings County, NY",29408
36047043300,"Kings County, NY",29373
36047033900,"Kings County, NY",29362
36047050600,"Kings County, NY",29335
36005003300,"Bronx County, NY",29322
36005024501,"Bronx County, NY",29311
36119003200,"South Side, Mount Vernon, NY",29306
36047027300,"Kings County, NY",29304
36005007700,"Bronx County, NY",29293
36047091600,"Kings County, NY",29205
36005024300,"Bronx County, NY",29199
36081052000,"Queens County, NY",29176
36005005300,"Bronx County, NY",29163
36005016700,"Bronx County, NY",29159
36047024500,"Kings County, NY",29159
36047037300,"Kings County, NY",29150
36081025400,"Queens County, NY",29100
36061022302,"Harlem, New York, NY",29097
36005004600,"Bronx County, NY",29077
36005039300,"Bronx County, NY",29002
36061018000,"East Harlem, New York, NY",28994
36119002800,"South Side, Mount Vernon, NY",28987
36047036100,"Kings County, NY",28982
36005004800,"Bronx County, NY",28975
36047020500,"Kings County, NY",28951
36047039900,"Kings County, NY",28946
36047031500,"Kings County, NY",28826
36005016100,"Bronx County, NY",28821
36047029100,"Kings County, NY",28811
36061019702,"Harlem, New York, NY",28786
36005005600,"Bronx County, NY",28781
36047030900,"Kings County, NY",28754
36047025300,"Kings County, NY",28736
36047079602,"Kings County, NY",28730
36005014900,"Bronx County, NY",28719
36005002701,"Bronx County, NY",28718
36061018400,"Upper Manhattan, New York, NY",28712
36047032300,"Kings County, NY",28706
36047026700,"Kings County, NY",28659
36005025500,"Bronx County, NY",28655
36047053500,"Kings County, NY",28625
36061022700,"Harlem, New York, NY",28622
36061010000,"Midtown East, New York, NY",28603
36047022100,"Kings County, NY",28587
36047037900,"Kings County, NY",28569
36081044000,"Queens County, NY",28531
36047038100,"Kings County, NY",28520
36047025901,"Kings County, NY",28486
36103122406,"Wyandanch, NY",28476
36081038100,"Queens County, NY",28476
36061018800,"Upper Manhattan, New York, NY",28475
36047020100,"Kings County, NY",28450
36061021500,"Harlem, New York, NY",28447
36061021800,"Upper Manhattan, New York, NY",28399
36005005100,"Bronx County, NY",28385
36061023200,"Harlem, New York, NY",28370
36047053300,"Kings County, NY",28355
36047079802,"Kings County, NY",28352
36103122501,"Wyandanch, NY",28345
36005017901,"Bronx County, NY",28326
36081025800,"Queens County, NY",28319
36061016400,"East Harlem, New York, NY",28299
36061021000,"East Harlem, New York, NY",28281
