"tract","Name","Household_Income_rP_gP_p75"
36047053100,"Kings County, NY",30792
36047025300,"Kings County, NY",30759
36047031900,"Kings County, NY",30705
36061022600,"Harlem, New York, NY",30691
36081008700,"Queens County, NY",30688
36047025902,"Kings County, NY",30678
36061023400,"Harlem, New York, NY",30675
36047080800,"Kings County, NY",30670
36047037500,"Kings County, NY",30648
36061022102,"Harlem, New York, NY",30564
36005006500,"Bronx County, NY",30562
36047027700,"Kings County, NY",30555
36047034700,"Kings County, NY",30528
36081019200,"Queens County, NY",30528
36047122000,"Kings County, NY",30506
36005016100,"Bronx County, NY",30460
36061023700,"Harlem, New York, NY",30409
36047026900,"Kings County, NY",30365
36005033600,"Bronx County, NY",30292
36047081400,"Kings County, NY",30288
36047029900,"Kings County, NY",30269
36047112800,"Kings County, NY",30251
36047031300,"Kings County, NY",30199
36047123700,"Kings County, NY",30167
36047025500,"Kings County, NY",30161
36061021400,"Upper Manhattan, New York, NY",30111
36047024500,"Kings County, NY",30097
36081037900,"Queens County, NY",30084
36005013500,"Bronx County, NY",30047
36061002202,"Alphabet City, New York, NY",30025
36005015900,"Bronx County, NY",30017
36005036902,"Bronx County, NY",29957
36061022700,"Harlem, New York, NY",29940
36005018301,"Bronx County, NY",29913
36047017900,"Kings County, NY",29898
36047021300,"Kings County, NY",29817
36005021100,"Bronx County, NY",29799
36005012901,"Bronx County, NY",29794
36005006700,"Bronx County, NY",29676
36047054900,"Kings County, NY",29629
36005021700,"Bronx County, NY",29586
36047029300,"Kings County, NY",29583
36047024900,"Kings County, NY",29498
36005017901,"Bronx County, NY",29447
36047043300,"Kings County, NY",29433
36005011900,"Bronx County, NY",29392
36005016900,"Bronx County, NY",29312
36005021302,"Bronx County, NY",29274
36061009200,"Midtown, New York, NY",29248
36005001900,"Bronx County, NY",29222
36005039700,"Bronx County, NY",29190
36047050600,"Kings County, NY",29171
36081018600,"Queens County, NY",29152
36061024301,"Upper Manhattan, New York, NY",29136
36061022302,"Harlem, New York, NY",29128
36061021600,"Harlem, New York, NY",29111
36047030300,"Kings County, NY",29017
36081002500,"Queens County, NY",28996
36005021301,"Bronx County, NY",28971
36061022400,"Harlem, New York, NY",28963
36061018200,"East Harlem, New York, NY",28959
36047111800,"Kings County, NY",28946
36047026100,"Kings County, NY",28905
36047079802,"Kings County, NY",28877
36047033900,"Kings County, NY",28828
36061022000,"Harlem, New York, NY",28824
36047036300,"Kings County, NY",28796
36005039500,"Bronx County, NY",28745
36061022200,"Upper Manhattan, New York, NY",28719
36047028300,"Kings County, NY",28716
36081052000,"Queens County, NY",28714
36081028800,"Queens County, NY",28711
36047002901,"Kings County, NY",28704
36005017500,"Bronx County, NY",28679
36005004800,"Bronx County, NY",28675
36005014701,"Bronx County, NY",28657
36005023900,"Bronx County, NY",28639
36047079602,"Kings County, NY",28599
36061021303,"Upper Manhattan, New York, NY",28563
36047038500,"Kings County, NY",28436
36081038302,"Queens County, NY",28387
36061016400,"East Harlem, New York, NY",28387
36005025500,"Bronx County, NY",28315
36081097202,"Queens County, NY",28313
36047027500,"Kings County, NY",28196
36005014100,"Bronx County, NY",28189
36047098200,"Kings County, NY",28123
36047116200,"Kings County, NY",28072
36005002500,"Bronx County, NY",28036
36005020100,"Bronx County, NY",27835
36061018600,"Harlem, New York, NY",27813
36005018900,"Bronx County, NY",27638
36061016600,"East Harlem, New York, NY",27616
36005021501,"Bronx County, NY",27550
36005005600,"Bronx County, NY",27541
36047113400,"Kings County, NY",27523
36047020100,"Kings County, NY",27426
36047031100,"Kings County, NY",27370
36047026300,"Kings County, NY",27311
36081020200,"Queens County, NY",27303
36047048900,"Kings County, NY",27226
36047039100,"Kings County, NY",27155
36061019702,"Harlem, New York, NY",26902
36047023300,"Kings County, NY",26861
36081008100,"Queens County, NY",26859
36047110400,"Kings County, NY",26797
36047030700,"Kings County, NY",26783
36005017902,"Bronx County, NY",26407
36081038100,"Queens County, NY",26341
36005014500,"Bronx County, NY",26307
36047091000,"Kings County, NY",26035
36005006900,"Bronx County, NY",25932
36047038700,"Kings County, NY",25908
36047034900,"Kings County, NY",25906
36047028502,"Kings County, NY",25819
36047039700,"Kings County, NY",25792
36061020102,"Harlem, New York, NY",25722
36047034200,"Kings County, NY",25581
36005002300,"Bronx County, NY",25100
36047027900,"Kings County, NY",25052
36005014702,"Bronx County, NY",24611
36081027800,"Queens County, NY",24605
36061019400,"East Harlem, New York, NY",24470
36047090600,"Kings County, NY",24387
36047038900,"Kings County, NY",24282
36081026000,"Queens County, NY",24247
36005018302,"Bronx County, NY",24137
36047090800,"Kings County, NY",22823
36005006000,"Bronx County, NY",22621
36005012102,"Bronx County, NY",22511
36047121000,"Kings County, NY",22454
36047019100,"Kings County, NY",22205
36047002300,"Kings County, NY",21257
36005014300,"Bronx County, NY",20075
36005003700,"Bronx County, NY",19760
36061010200,"Midtown, New York, NY",18063
36005023702,"Bronx County, NY",17792
36047113200,"Kings County, NY",17129
36061023502,"Harlem, New York, NY",13766
36061019701,"Upper Manhattan, New York, NY",
36047066600,"New York, NY",
36081021900,"Queens County, NY",
36081064102,"Queens County, NY",
36081017100,"Queens County, NY",
36005050400,"Bronx County, NY",
36005043500,"Bronx County, NY",
36081005000,"Queens County, NY",
36005031900,"Bronx County, NY",
36061024000,"Randalls Island, New York, NY",
36081042600,"Queens County, NY",
36081010701,"Queens County, NY",
36081038301,"Queens County, NY",
36061014300,"Central Park, New York, NY",
36047070202,"Kings County, NY",
36047003700,"Kings County, NY",
36047096000,"Kings County, NY",
36081155101,"Little Neck, Floral Park, NY",
36005011000,"Bronx County, NY",
36047028501,"Kings County, NY",
36081091800,"Queens County, NY",
36081099900,"Queens County, NY",
36047001100,"Kings County, NY",
36059982100,"Old Westbury, NY",
36005002400,"Bronx County, NY",
36061029700,"Inwood, New York, NY",
36005033400,"Bronx County, NY",
36047107000,"Kings County, NY",
36081056100,"Queens County, NY",
36061009400,"Midtown, New York, NY",
36061008602,"Midtown, New York, NY",
36061011300,"Midtown, New York, NY",
36047085200,"Kings County, NY",
36047017500,"Kings County, NY",
36081071600,"Queens County, NY",
36061021703,"Harlem, New York, NY",
36119000104,"Ludlow, Yonkers, NY",
36081156700,"Queens County, NY",
36005016300,"Bronx County, NY",
36081029900,"Queens County, NY",
36061010100,"Midtown, New York, NY",
36081079300,"Queens County, NY",
36059981100,"Greenvale, NY",
36005027600,"Bronx County, NY",
36005028400,"Bronx County, NY",
36081128300,"Queens County, NY",
36061031100,"Upper Manhattan, New York, NY",
36081060701,"Queens County, NY",
36047054300,"Kings County, NY",
36047040700,"Kings County, NY",
36047118000,"Kings County, NY",
36081061302,"Queens County, NY",
36005024900,"Bronx County, NY",
36081022900,"Queens County, NY",
